-32.523	0
-31.4888	0
-30.4582	0
-29.4312	0
-28.4077	0
-27.3877	0
-26.3712	0
-25.3581	0
-24.3484	0
-23.3422	2
-22.3393	0
-21.3398	0
-20.3436	0
-19.3507	0
-18.3611	0
-17.3748	1
-16.3916	0
-15.4117	0
-14.435	0
-13.4615	0
-12.4911	0
-11.5238	0
-10.5595	0
-9.59839	0
-8.64028	0
-7.68519	0
-6.73309	0
-5.78395	0
-4.83776	0
-3.89449	0
-2.95411	0
-2.0166	0
-1.08194	0
-0.150103	1
0.778936	0
1.7052	0
2.62872	0
3.54951	0
4.46759	0
5.383	0
6.29576	1
7.20589	0
8.11341	0
9.01836	0
9.92074	0
10.8206	0
11.7179	1
12.6128	1
13.5052	0
14.3952	0
15.2827	0
16.1679	1
17.0507	0
17.9312	2
18.8093	0
19.6852	5
20.5588	3
21.4301	3
22.2993	6
23.1662	3
24.031	7
24.8936	14
25.7541	14
26.6125	14
27.4689	16
28.3232	19
29.1754	21
30.0257	18
30.874	34
31.7203	30
32.5647	42
33.4072	38
34.2479	37
35.0866	53
35.9236	47
36.7587	60
37.5921	77
38.4236	57
39.2535	95
40.0817	77
40.9081	88
41.7329	90
42.5561	86
43.3776	114
44.1976	93
45.016	101
45.8329	114
46.6482	102
47.462	112
48.2744	119
49.0854	124
49.8949	110
50.703	151
51.5098	124
52.3152	139
53.1192	131
53.922	149
54.7235	149
55.5238	149
56.3228	165
57.1206	155
57.9173	146
58.7128	155
59.5072	144
60.3004	160
61.0926	189
61.8837	186
62.6738	202
63.4629	208
64.251	211
65.0382	219
65.8244	224
66.6096	243
67.3941	234
68.1776	276
68.9603	239
69.7422	257
70.5233	249
71.3036	265
72.0832	261
72.8621	245
73.6402	247
74.4178	236
75.1946	252
75.9708	271
76.7465	235
77.5216	228
78.2961	221
79.0701	223
79.8436	207
80.6166	203
81.3892	223
82.1613	193
82.933	225
83.7044	208
84.4754	217
85.246	214
86.0164	208
86.7865	206
87.5563	223
88.3259	197
89.0953	206
89.8644	207
90.6335	202
91.4024	197
92.1711	203
92.9398	200
93.7084	192
94.477	213
95.2456	189
96.0142	180
96.7828	201
97.5514	225
98.3202	199
99.089	202
99.858	219
100.627	226
101.396	227
102.166	219
102.936	235
103.706	223
104.476	236
105.246	217
106.017	213
106.788	236
107.56	250
108.332	226
109.104	264
109.877	260
110.651	235
111.424	258
112.199	257
112.974	252
113.749	261
114.525	279
115.302	268
116.079	253
116.857	257
117.635	267
118.415	308
119.195	309
119.975	256
120.757	272
121.539	280
122.323	280
123.107	285
123.892	289
124.678	264
125.464	262
126.252	277
127.041	292
127.83	259
128.621	277
129.413	238
130.206	265
131	281
131.795	265
132.591	275
133.388	285
134.187	274
134.987	267
135.788	249
136.59	291
137.394	296
138.198	266
139.005	281
139.812	279
140.621	286
141.432	268
142.243	274
143.057	265
143.871	282
144.688	298
145.506	297
146.325	238
147.146	267
147.968	288
148.792	288
149.618	271
150.446	264
151.275	271
152.106	284
152.939	295
153.773	272
154.609	284
155.447	269
156.287	277
157.129	287
157.973	268
158.818	294
159.666	269
160.515	269
161.367	310
162.22	317
163.076	293
163.933	285
164.793	282
165.655	301
166.519	259
167.385	298
168.253	307
169.124	276
169.996	303
170.871	289
171.749	318
172.628	290
173.51	318
174.394	314
175.281	303
176.17	339
177.062	312
177.955	333
178.852	316
179.751	332
180.652	328
181.556	308
182.463	317
183.372	282
184.283	325
185.198	308
186.115	327
187.035	314
187.957	319
188.882	309
189.81	303
190.741	291
191.674	318
192.611	289
193.55	316
194.492	292
195.437	291
196.385	281
197.336	265
198.29	290
199.247	329
200.207	281
201.17	269
202.136	287
203.105	297
204.078	276
205.053	300
206.032	258
207.014	261
207.999	258
208.987	251
209.979	283
210.974	269
211.972	272
212.974	277
213.979	255
214.987	240
215.999	244
217.014	230
218.032	251
219.055	267
220.08	261
221.109	239
222.142	226
223.179	233
224.219	221
225.262	252
226.309	260
227.36	226
228.415	249
229.473	236
230.536	239
231.601	222
232.671	215
233.745	234
234.822	244
235.903	248
236.989	222
238.078	217
239.171	237
240.268	241
241.369	228
242.474	214
243.583	226
244.696	189
245.813	216
246.935	242
248.06	230
249.19	200
250.324	210
251.462	193
252.604	195
253.751	220
254.902	202
256.057	207
257.217	190
258.381	197
259.549	230
260.722	201
261.899	209
263.08	197
264.266	185
265.457	229
266.652	190
267.852	208
269.056	199
270.265	216
271.478	193
272.697	192
273.919	203
275.147	203
276.379	196
277.616	204
278.858	167
280.104	187
281.356	212
282.612	189
283.873	221
285.139	190
286.41	210
287.686	193
288.967	189
290.252	178
291.543	191
292.839	185
294.14	206
295.446	185
296.757	199
298.073	202
299.395	171
300.721	173
302.053	181
303.39	194
304.732	178
306.08	200
307.433	187
308.791	193
310.154	207
311.523	174
312.898	168
314.277	201
