-32.523	0
-31.4888	0
-30.4582	0
-29.4312	0
-28.4077	0
-27.3877	0
-26.3712	0
-25.3581	0
-24.3484	1
-23.3422	0
-22.3393	0
-21.3398	0
-20.3436	0
-19.3507	0
-18.3611	0
-17.3748	0
-16.3916	0
-15.4117	0
-14.435	0
-13.4615	0
-12.4911	0
-11.5238	0
-10.5595	0
-9.59839	0
-8.64028	0
-7.68519	0
-6.73309	0
-5.78395	0
-4.83776	0
-3.89449	0
-2.95411	0
-2.0166	0
-1.08194	0
-0.150103	0
0.778936	0
1.7052	0
2.62872	0
3.54951	0
4.46759	0
5.383	0
6.29576	0
7.20589	0
8.11341	1
9.01836	1
9.92074	0
10.8206	0
11.7179	0
12.6128	2
13.5052	0
14.3952	0
15.2827	0
16.1679	0
17.0507	0
17.9312	2
18.8093	0
19.6852	1
20.5588	1
21.4301	5
22.2993	4
23.1662	7
24.031	2
24.8936	4
25.7541	3
26.6125	5
27.4689	7
28.3232	8
29.1754	14
30.0257	18
30.874	19
31.7203	16
32.5647	20
33.4072	21
34.2479	27
35.0866	25
35.9236	25
36.7587	27
37.5921	32
38.4236	43
39.2535	41
40.0817	60
40.9081	46
41.7329	67
42.5561	55
43.3776	54
44.1976	45
45.016	54
45.8329	55
46.6482	59
47.462	69
48.2744	75
49.0854	65
49.8949	58
50.703	95
51.5098	88
52.3152	87
53.1192	85
53.922	89
54.7235	99
55.5238	85
56.3228	79
57.1206	86
57.9173	91
58.7128	101
59.5072	92
60.3004	89
61.0926	114
61.8837	85
62.6738	106
63.4629	130
64.251	118
65.0382	136
65.8244	157
66.6096	127
67.3941	143
68.1776	161
68.9603	164
69.7422	166
70.5233	186
71.3036	189
72.0832	203
72.8621	203
73.6402	186
74.4178	165
75.1946	174
75.9708	171
76.7465	173
77.5216	175
78.2961	192
79.0701	157
79.8436	147
80.6166	150
81.3892	143
82.1613	142
82.933	157
83.7044	139
84.4754	146
85.246	154
86.0164	131
86.7865	144
87.5563	144
88.3259	148
89.0953	137
89.8644	151
90.6335	123
91.4024	139
92.1711	122
92.9398	127
93.7084	120
94.477	142
95.2456	140
96.0142	143
96.7828	124
97.5514	128
98.3202	116
99.089	121
99.858	156
100.627	121
101.396	145
102.166	116
102.936	119
103.706	140
104.476	127
105.246	131
106.017	128
106.788	141
107.56	140
108.332	112
109.104	158
109.877	138
110.651	141
111.424	146
112.199	134
112.974	143
113.749	154
114.525	164
115.302	161
116.079	160
116.857	150
117.635	157
118.415	154
119.195	166
119.975	147
120.757	192
121.539	164
122.323	163
123.107	177
123.892	168
124.678	171
125.464	155
126.252	189
127.041	187
127.83	182
128.621	208
129.413	170
130.206	204
131	169
131.795	187
132.591	179
133.388	185
134.187	203
134.987	192
135.788	192
136.59	197
137.394	229
138.198	204
139.005	183
139.812	186
140.621	194
141.432	221
142.243	203
143.057	189
143.871	175
144.688	207
145.506	187
146.325	194
147.146	236
147.968	198
148.792	184
149.618	193
150.446	216
151.275	187
152.106	210
152.939	206
153.773	211
154.609	200
155.447	191
156.287	199
157.129	202
157.973	211
158.818	197
159.666	217
160.515	222
161.367	212
162.22	223
163.076	224
163.933	196
164.793	221
165.655	212
166.519	232
167.385	197
168.253	216
169.124	204
169.996	202
170.871	224
171.749	194
172.628	214
173.51	201
174.394	185
175.281	153
176.17	196
177.062	207
177.955	208
178.852	190
179.751	205
180.652	205
181.556	172
182.463	189
183.372	170
184.283	198
185.198	197
186.115	183
187.035	196
187.957	177
188.882	191
189.81	175
190.741	166
191.674	179
192.611	182
193.55	176
194.492	190
195.437	160
196.385	176
197.336	171
198.29	176
199.247	155
200.207	174
201.17	166
202.136	190
203.105	150
204.078	158
205.053	137
206.032	149
207.014	154
207.999	157
208.987	143
209.979	157
210.974	163
211.972	155
212.974	165
213.979	125
214.987	157
215.999	157
217.014	155
218.032	166
219.055	158
220.08	150
221.109	145
222.142	128
223.179	156
224.219	139
225.262	151
226.309	147
227.36	137
228.415	155
229.473	145
230.536	142
231.601	131
232.671	122
233.745	138
234.822	126
235.903	128
236.989	143
238.078	122
239.171	133
240.268	146
241.369	138
242.474	136
243.583	120
244.696	129
245.813	124
246.935	140
248.06	131
249.19	110
250.324	125
251.462	141
252.604	120
253.751	123
254.902	131
256.057	117
257.217	140
258.381	126
259.549	139
260.722	141
261.899	129
263.08	124
264.266	145
265.457	130
266.652	132
267.852	126
269.056	126
270.265	127
271.478	128
272.697	146
273.919	114
275.147	125
276.379	133
277.616	120
278.858	138
280.104	114
281.356	122
282.612	124
283.873	123
285.139	125
286.41	132
287.686	125
288.967	116
290.252	111
291.543	113
292.839	119
294.14	133
295.446	131
296.757	114
298.073	112
299.395	113
300.721	114
302.053	111
303.39	87
304.732	111
306.08	123
307.433	124
308.791	105
310.154	119
311.523	104
312.898	102
314.277	105
