-32.523	74383
-31.4888	1836
-30.4582	83
-29.4312	7
-28.4077	8
-27.3877	5
-26.3712	4
-25.3581	12
-24.3484	10
-23.3422	12
-22.3393	5
-21.3398	7
-20.3436	5
-19.3507	7
-18.3611	2
-17.3748	5
-16.3916	7
-15.4117	7
-14.435	7
-13.4615	6
-12.4911	12
-11.5238	8
-10.5595	5
-9.59839	5
-8.64028	5
-7.68519	5
-6.73309	6
-5.78395	10
-4.83776	10
-3.89449	12
-2.95411	8
-2.0166	7
-1.08194	7
-0.150103	3
0.778936	4
1.7052	4
2.62872	11
3.54951	5
4.46759	9
5.383	4
6.29576	5
7.20589	6
8.11341	9
9.01836	7
9.92074	14
10.8206	11
11.7179	9
12.6128	11
13.5052	14
14.3952	13
15.2827	28
16.1679	23
17.0507	37
17.9312	52
18.8093	65
19.6852	66
20.5588	109
21.4301	134
22.2993	149
23.1662	167
24.031	242
24.8936	255
25.7541	316
26.6125	383
27.4689	436
28.3232	502
29.1754	614
30.0257	710
30.874	828
31.7203	955
32.5647	1084
33.4072	1237
34.2479	1261
35.0866	1482
35.9236	1594
36.7587	1708
37.5921	1808
38.4236	2031
39.2535	2059
40.0817	2219
40.9081	2355
41.7329	2510
42.5561	2577
43.3776	2750
44.1976	2846
45.016	3092
45.8329	3139
46.6482	3258
47.462	3317
48.2744	3443
49.0854	3591
49.8949	3642
50.703	3794
51.5098	3887
52.3152	4125
53.1192	4047
53.922	4052
54.7235	4337
55.5238	4340
56.3228	4382
57.1206	4467
57.9173	4713
58.7128	4792
59.5072	5192
60.3004	5414
61.0926	5781
61.8837	6092
62.6738	6279
63.4629	6610
64.251	6974
65.0382	7539
65.8244	7952
66.6096	8339
67.3941	8858
68.1776	8868
68.9603	9328
69.7422	9407
70.5233	9497
71.3036	9215
72.0832	9129
72.8621	9172
73.6402	8903
74.4178	8655
75.1946	8351
75.9708	8024
76.7465	7601
77.5216	7722
78.2961	7496
79.0701	7293
79.8436	7126
80.6166	6992
81.3892	7005
82.1613	7056
82.933	7027
83.7044	6872
84.4754	6686
85.246	6576
86.0164	6383
86.7865	6302
87.5563	6155
88.3259	6154
89.0953	6057
89.8644	5947
90.6335	6069
91.4024	6091
92.1711	5938
92.9398	6239
93.7084	5979
94.477	6149
95.2456	6030
96.0142	6297
96.7828	6246
97.5514	6371
98.3202	6630
99.089	6628
99.858	6767
100.627	6861
101.396	6974
102.166	7039
102.936	7161
