-32.523	0
-31.4888	0
-30.4582	0
-29.4312	0
-28.4077	0
-27.3877	0
-26.3712	0
-25.3581	0
-24.3484	0
-23.3422	0
-22.3393	0
-21.3398	0
-20.3436	0
-19.3507	0
-18.3611	0
-17.3748	0
-16.3916	0
-15.4117	0
-14.435	0
-13.4615	0
-12.4911	0
-11.5238	1
-10.5595	0
-9.59839	0
-8.64028	0
-7.68519	0
-6.73309	0
-5.78395	0
-4.83776	0
-3.89449	1
-2.95411	0
-2.0166	0
-1.08194	0
-0.150103	0
0.778936	0
1.7052	1
2.62872	1
3.54951	0
4.46759	0
5.383	0
6.29576	0
7.20589	0
8.11341	0
9.01836	0
9.92074	0
10.8206	0
11.7179	1
12.6128	0
13.5052	1
14.3952	1
15.2827	1
16.1679	4
17.0507	2
17.9312	4
18.8093	4
19.6852	4
20.5588	3
21.4301	5
22.2993	11
23.1662	11
24.031	14
24.8936	14
25.7541	6
26.6125	14
27.4689	19
28.3232	20
29.1754	18
30.0257	36
30.874	23
31.7203	40
32.5647	49
33.4072	53
34.2479	53
35.0866	61
35.9236	77
36.7587	86
37.5921	74
38.4236	101
39.2535	93
40.0817	81
40.9081	99
41.7329	115
42.5561	107
43.3776	121
44.1976	132
45.016	120
45.8329	147
46.6482	135
47.462	153
48.2744	173
49.0854	175
49.8949	144
50.703	160
51.5098	180
52.3152	235
53.1192	190
53.922	190
54.7235	204
55.5238	195
56.3228	212
57.1206	218
57.9173	236
58.7128	246
59.5072	194
60.3004	230
61.0926	238
61.8837	236
62.6738	259
63.4629	268
64.251	279
65.0382	282
65.8244	310
66.6096	357
67.3941	352
68.1776	336
68.9603	355
69.7422	361
70.5233	387
71.3036	404
72.0832	422
72.8621	385
73.6402	399
74.4178	429
75.1946	378
75.9708	376
76.7465	362
77.5216	321
78.2961	339
79.0701	335
79.8436	310
80.6166	346
81.3892	315
82.1613	330
82.933	298
83.7044	330
84.4754	271
85.246	288
86.0164	307
86.7865	323
87.5563	276
88.3259	271
89.0953	256
89.8644	237
90.6335	277
91.4024	282
92.1711	271
92.9398	289
93.7084	272
94.477	265
95.2456	284
96.0142	236
96.7828	284
97.5514	269
98.3202	271
99.089	286
99.858	252
100.627	295
101.396	287
102.166	283
102.936	293
103.706	287
104.476	287
105.246	345
106.017	293
106.788	327
107.56	309
108.332	302
109.104	328
109.877	323
110.651	324
111.424	317
112.199	320
112.974	328
113.749	346
114.525	304
115.302	371
116.079	352
116.857	354
117.635	384
118.415	374
119.195	370
119.975	364
120.757	405
121.539	363
122.323	353
123.107	368
123.892	376
124.678	394
125.464	375
126.252	377
127.041	389
127.83	365
128.621	385
129.413	374
130.206	377
131	383
131.795	425
132.591	394
133.388	414
134.187	376
134.987	403
135.788	421
136.59	399
137.394	413
138.198	378
139.005	431
139.812	378
140.621	423
141.432	402
142.243	410
143.057	420
143.871	419
144.688	382
145.506	394
146.325	400
147.146	389
147.968	403
148.792	404
149.618	373
150.446	415
151.275	364
152.106	419
152.939	416
153.773	390
154.609	412
155.447	414
156.287	402
157.129	415
157.973	407
158.818	388
159.666	420
160.515	419
161.367	411
162.22	432
163.076	430
163.933	369
164.793	438
165.655	418
166.519	426
167.385	418
168.253	427
169.124	402
169.996	396
170.871	407
171.749	431
172.628	402
173.51	396
174.394	417
175.281	433
176.17	441
177.062	421
177.955	403
178.852	427
179.751	417
180.652	435
181.556	398
182.463	410
183.372	429
184.283	390
185.198	433
186.115	403
187.035	423
187.957	419
188.882	379
189.81	396
190.741	406
191.674	446
192.611	394
193.55	416
194.492	436
195.437	398
196.385	364
197.336	411
198.29	363
199.247	384
200.207	359
201.17	379
202.136	398
203.105	369
204.078	376
205.053	347
206.032	340
207.014	373
207.999	364
208.987	360
209.979	362
210.974	367
211.972	348
212.974	391
213.979	369
214.987	332
215.999	319
217.014	370
218.032	342
219.055	352
220.08	363
221.109	311
222.142	372
223.179	316
224.219	316
225.262	333
226.309	298
227.36	325
228.415	368
229.473	308
230.536	293
231.601	311
232.671	310
233.745	339
234.822	293
235.903	312
236.989	302
238.078	279
239.171	307
240.268	316
241.369	319
242.474	331
243.583	315
244.696	312
245.813	311
246.935	341
248.06	317
249.19	308
250.324	285
251.462	302
252.604	278
253.751	316
254.902	296
256.057	298
257.217	311
258.381	284
259.549	276
260.722	249
261.899	283
263.08	266
264.266	284
265.457	266
266.652	263
267.852	263
269.056	284
270.265	271
271.478	276
272.697	266
273.919	304
275.147	269
276.379	295
277.616	270
278.858	261
280.104	269
281.356	266
282.612	282
283.873	266
285.139	275
286.41	262
287.686	275
288.967	267
290.252	267
291.543	264
292.839	278
294.14	280
295.446	228
296.757	252
298.073	251
299.395	248
300.721	265
302.053	309
303.39	259
304.732	278
306.08	261
307.433	263
308.791	269
310.154	269
311.523	258
312.898	268
314.277	286
