-32.523	0
-31.4888	0
-30.4582	0
-29.4312	0
-28.4077	1
-27.3877	0
-26.3712	0
-25.3581	0
-24.3484	0
-23.3422	0
-22.3393	1
-21.3398	0
-20.3436	0
-19.3507	0
-18.3611	0
-17.3748	0
-16.3916	0
-15.4117	0
-14.435	0
-13.4615	0
-12.4911	0
-11.5238	1
-10.5595	0
-9.59839	0
-8.64028	0
-7.68519	0
-6.73309	0
-5.78395	0
-4.83776	0
-3.89449	0
-2.95411	0
-2.0166	0
-1.08194	0
-0.150103	0
0.778936	0
1.7052	0
2.62872	0
3.54951	0
4.46759	0
5.383	0
6.29576	0
7.20589	0
8.11341	0
9.01836	0
9.92074	0
10.8206	0
11.7179	0
12.6128	0
13.5052	0
14.3952	2
15.2827	2
16.1679	1
17.0507	1
17.9312	0
18.8093	2
19.6852	1
20.5588	2
21.4301	2
22.2993	5
23.1662	6
24.031	3
24.8936	6
25.7541	11
26.6125	15
27.4689	10
28.3232	16
29.1754	12
30.0257	31
30.874	26
31.7203	40
32.5647	29
33.4072	55
34.2479	45
35.0866	59
35.9236	62
36.7587	55
37.5921	97
38.4236	80
39.2535	69
40.0817	77
40.9081	83
41.7329	90
42.5561	113
43.3776	122
44.1976	131
45.016	110
45.8329	132
46.6482	135
47.462	143
48.2744	154
49.0854	152
49.8949	194
50.703	164
51.5098	165
52.3152	158
53.1192	184
53.922	166
54.7235	161
55.5238	192
56.3228	202
57.1206	193
57.9173	194
58.7128	222
59.5072	227
60.3004	221
61.0926	228
61.8837	229
62.6738	225
63.4629	288
64.251	276
65.0382	276
65.8244	300
66.6096	338
67.3941	329
68.1776	297
68.9603	318
69.7422	334
70.5233	312
71.3036	288
72.0832	290
72.8621	287
73.6402	319
74.4178	286
75.1946	266
75.9708	277
76.7465	271
77.5216	274
78.2961	296
79.0701	253
79.8436	253
80.6166	237
81.3892	271
82.1613	255
82.933	258
83.7044	243
84.4754	247
85.246	270
86.0164	243
86.7865	257
87.5563	258
88.3259	255
89.0953	251
89.8644	271
90.6335	251
91.4024	255
92.1711	255
92.9398	244
93.7084	269
94.477	255
95.2456	284
96.0142	272
96.7828	271
97.5514	275
98.3202	265
99.089	282
99.858	278
100.627	270
101.396	282
102.166	260
102.936	244
103.706	273
104.476	297
105.246	305
106.017	282
106.788	309
107.56	304
108.332	295
109.104	334
109.877	324
110.651	266
111.424	300
112.199	324
112.974	347
113.749	312
114.525	321
115.302	364
116.079	352
116.857	314
117.635	350
118.415	322
119.195	360
119.975	346
120.757	358
121.539	354
122.323	375
123.107	332
123.892	314
124.678	369
125.464	360
126.252	370
127.041	342
127.83	362
128.621	340
129.413	369
130.206	322
131	348
131.795	366
132.591	341
133.388	349
134.187	343
134.987	315
135.788	367
136.59	334
137.394	337
138.198	324
139.005	345
139.812	337
140.621	333
141.432	331
142.243	356
143.057	353
143.871	362
144.688	349
145.506	356
146.325	327
147.146	336
147.968	363
148.792	334
149.618	334
150.446	328
151.275	316
152.106	342
152.939	354
153.773	345
154.609	335
155.447	378
156.287	376
157.129	357
157.973	355
158.818	356
159.666	370
160.515	385
161.367	345
162.22	399
163.076	374
163.933	423
164.793	372
165.655	371
166.519	348
167.385	372
168.253	389
169.124	379
169.996	379
170.871	396
171.749	385
172.628	384
173.51	395
174.394	361
175.281	387
176.17	417
177.062	406
177.955	402
178.852	401
179.751	385
180.652	394
181.556	397
182.463	403
183.372	366
184.283	416
185.198	359
186.115	362
187.035	378
187.957	348
188.882	355
189.81	363
190.741	348
191.674	389
192.611	363
193.55	356
194.492	380
195.437	346
196.385	333
197.336	360
198.29	352
199.247	348
200.207	335
201.17	361
202.136	355
203.105	318
204.078	322
205.053	351
206.032	329
207.014	346
207.999	298
208.987	314
209.979	331
210.974	324
211.972	315
212.974	326
213.979	253
214.987	289
215.999	340
217.014	297
218.032	312
219.055	276
220.08	343
221.109	283
222.142	327
223.179	292
224.219	289
225.262	285
226.309	295
227.36	289
228.415	321
229.473	287
230.536	282
231.601	299
232.671	264
233.745	292
234.822	318
235.903	263
236.989	285
238.078	258
239.171	268
240.268	306
241.369	251
242.474	255
243.583	258
244.696	271
245.813	258
246.935	249
248.06	273
249.19	254
250.324	243
251.462	255
252.604	274
253.751	243
254.902	253
256.057	246
257.217	236
258.381	243
259.549	260
260.722	264
261.899	238
263.08	254
264.266	280
265.457	241
266.652	257
267.852	239
269.056	231
270.265	229
271.478	255
272.697	265
273.919	263
275.147	259
276.379	274
277.616	262
278.858	238
280.104	254
281.356	298
282.612	255
283.873	240
285.139	270
286.41	235
287.686	261
288.967	248
290.252	271
291.543	261
292.839	238
294.14	241
295.446	234
296.757	261
298.073	244
299.395	256
300.721	230
302.053	252
303.39	283
304.732	249
306.08	241
307.433	272
308.791	261
310.154	247
311.523	226
312.898	295
314.277	231
